OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),DefaultData,ComplianceStatus,Outlier,BuildingAge,ParkingRatio,BuildingAreaRatio,EnergyUsePerArea,ElectricityIntensity,LargestUseRatio,GHGPerArea,LatitudeBand
25847,2016,NonResidential,Small- and Mid-Sized Office,98122.0,3,EAST,47.61543,-122.32657,1.0,3,27544,0,27544,"Office, Parking",Office,Parking,3744.0,,,94.0,46.09999847,48.79999924,124.0999985,127.0,1031667.5,1092060.75,0.0,False,Compliant,,99,0.0,1.0,37.45525341272146,37.45525341272146,0.811973569561429,0.0006320795817600929,47.6
25849,2016,Multifamily LR (1-4),Low-Rise Multifamily,98122.0,3,EAST,47.61834,-122.32641,1.0,3,21264,0,21264,Multifamily Housing,Multifamily Housing,,,,,75.0,61.5,66.69999695,93.59999847,99.80000305,1334125.125,1447991.375,0.0,False,Compliant,,106,0.0,1.0,62.74102356094808,62.74102356094808,1.0201749435665914,0.0026787057938299475,47.6
25850,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98122.0,3,EAST,47.61811,-122.32643,1.0,6,63102,0,63102,"Multifamily Housing, Office, Other, Parking",Multifamily Housing,Parking,17200.0,Other,7299.0,93.0,34.70000076,35.90000153,109.0999985,112.9000015,1487769.5,1539714.25,0.0,False,Compliant,,24,0.0,1.0,23.577216253050615,23.577216253050615,0.47630819942315616,0.00016433710500459573,47.6
25851,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98122.0,3,EAST,47.6179,-122.32647,1.0,6,26694,0,26694,"Multifamily Housing, Retail Store",Multifamily Housing,Retail Store,3400.0,,,,75.5,87.59999847,110.9000015,123.6999969,2195160.0,2547860.0,0.0,False,Compliant,,91,0.0,1.0,82.23420993481682,82.23420993481682,0.9616767812991683,0.00360680302689743,47.6
25852,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98116.0,1,SOUTHWEST,47.59445,-122.38819,1.0,5,26442,0,26442,Multifamily Housing,Multifamily Housing,,,,,96.0,29.0,31.39999962,59.70000076,62.79999924,767323.3125,831167.0,0.0,False,Compliant,,16,0.0,1.0,29.019110222373495,29.019110222373495,1.0,0.0008955449663414265,47.6
25853,2016,Multifamily HR (10+),High-Rise Multifamily,98104.0,3,EAST,47.61061,-122.32367,1.0,12,66924,0,66924,Multifamily Housing,Multifamily Housing,,,,,85.0,73.5,82.0,104.4000015,113.3000031,4916451.5,5487455.5,0.0,False,Compliant,,87,0.0,1.0,73.46320453051223,73.46320453051223,1.0,0.003300161377084454,47.6
25854,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98116.0,1,SOUTHWEST,47.59393,-122.38886,1.0,6,24396,0,24396,"Multifamily Housing, Parking",Multifamily Housing,Parking,6970.0,,,,39.29999924,40.5,88.40000153,90.90000153,684234.875,705639.5,0.0,False,Compliant,,8,0.0,1.0,28.047010780455814,28.047010780455814,0.7142974258075094,0.0007460239383505492,47.6
25856,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98144.0,3,CENTRAL,47.60004,-122.30256,1.0,6,49310,0,49310,Multifamily Housing,Multifamily Housing,,,,,61.0,40.29999924,41.59999847,92.09999847,95.19999695,1831722.875,1891350.75,0.0,False,Compliant,,16,0.0,1.0,37.14708730480633,37.14708730480633,0.922165889271953,0.0009584262827012776,47.6
25857,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98116.0,1,SOUTHWEST,47.59376,-122.38936,1.0,6,25200,0,25200,"Multifamily Housing, Parking",Multifamily Housing,Parking,7935.0,,,,31.70000076,33.40000153,76.59999847,79.30000305,839011.3125,882154.0,0.0,False,Compliant,,14,0.0,1.0,33.294099702380954,33.294099702380954,1.0496031746031746,0.0007662698412698412,47.6
25866,2016,Multifamily LR (1-4),Low-Rise Multifamily,98109.0,7,MAGNOLIA / QUEEN ANNE,47.63703,-122.34072,0.0,4,26294,0,26294,Multifamily Housing,Multifamily Housing,,,,,89.0,22.0,23.10000038,68.90000153,72.69999695,577347.625,608479.6875,0.0,False,Compliant,,49,0.0,1.0,21.95739046930859,21.95739046930859,1.0,0.00015288659009659997,47.6
25875,2016,Multifamily LR (1-4),Low-Rise Multifamily,98119.0,7,MAGNOLIA / QUEEN ANNE,47.63148,-122.35766,1.0,4,36192,0,36192,Multifamily Housing,Multifamily Housing,,,,,81.0,27.29999924,29.0,75.09999847,78.30000305,987288.8125,1049625.25,0.0,False,Compliant,,11,0.0,1.0,27.279200168545536,27.279200168545536,1.0,0.00042385057471264366,47.6
25876,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98121.0,7,DOWNTOWN,47.61803,-122.34802,1.0,6,31008,0,31008,"Multifamily Housing, Office",Multifamily Housing,Office,6759.0,,,10.0,72.5,76.40000153,184.3999939,188.5,2249130.0,2367577.5,0.0,False,Compliant,,105,0.0,1.0,72.53386222910217,72.53386222910217,0.7820239938080495,0.0014618808049535602,47.6
25882,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98115.0,5,NORTH,47.70009,-122.32283,1.0,5,53088,0,53088,"Multifamily Housing, Parking",Multifamily Housing,Parking,5508.0,,,76.0,26.29999924,28.79999924,82.5,90.5,1395581.625,1529598.25,0.0,False,Compliant,,37,0.0,1.0,26.288080639692584,26.288080639692584,1.0,0.00018328059071729959,47.7
25883,2016,Multifamily LR (1-4),Low-Rise Multifamily,98116.0,1,SOUTHWEST,47.56178,-122.3891,1.0,4,20407,0,20407,Multifamily Housing,Multifamily Housing,,,,,73.0,29.89999962,31.20000076,93.80000305,97.90000153,507625.5,530123.625,0.0,False,Compliant,,27,0.0,1.0,24.875067378840594,24.875067378840594,0.8330474837065712,0.00017346988778360367,47.6
25886,2016,NonResidential,Small- and Mid-Sized Office,98121.0,7,DOWNTOWN,47.61161,-122.34592,1.0,7,47415,0,47415,"Multifamily Housing, Office, Other - Entertainment/Public Assembly, Parking",Office,Parking,7000.0,Multifamily Housing,5713.0,,43.40000153,45.59999847,136.3999939,143.1999969,1478979.25,1552850.625,0.0,False,Compliant,,27,0.0,1.0,31.19222292523463,31.19222292523463,0.5459031951913951,0.000217441737846673,47.6
25895,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98126.0,1,SOUTHWEST,47.5643,-122.37474,1.0,5,21294,0,21294,Multifamily Housing,Multifamily Housing,,,,,80.0,28.20000076,29.5,88.5,92.80000305,600368.0,629184.6875,0.0,False,Compliant,,25,0.0,1.0,28.19423311731004,28.19423311731004,1.0,0.0001967690429228891,47.6
25897,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98126.0,1,SOUTHWEST,47.5643,-122.37409,1.0,5,30796,9502,21294,Multifamily Housing,Multifamily Housing,,,,,68.0,31.5,33.09999847,98.80000305,104.0,669787.8125,704953.6875,0.0,False,Compliant,,25,0.30854656448889467,0.6914534355111054,21.749182117807507,21.749182117807507,0.6914534355111054,0.00015164307052864008,47.6
25898,2016,Multifamily LR (1-4),Low-Rise Multifamily,98122.0,1,SOUTHWEST,47.56439,-122.37348,1.0,4,43441,13189,30252,"Multifamily Housing, Parking",Multifamily Housing,Parking,13189.0,,,96.0,17.79999924,18.70000076,56.0,58.59999847,775007.6875,810419.0,0.0,False,Compliant,,27,0.3036071913629981,0.6963928086370019,17.840466091940794,17.840466091940794,1.0,0.00012430653069680716,47.6
25901,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98126.0,1,DELRIDGE,47.56379,-122.37356,1.0,5,80083,24418,55665,"Multifamily Housing, Parking",Multifamily Housing,Parking,24333.0,,,96.0,26.70000076,27.70000076,83.69999695,86.90000153,1513700.625,1571577.25,0.0,False,Compliant,,17,0.30490865726808436,0.6950913427319156,18.901647353370876,18.901647353370876,0.7087022214452505,0.00013173832149145263,47.6
25902,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98126.0,1,DELRIDGE,47.56385,-122.37583,0.0,6,47321,0,47321,"Multifamily Housing, Parking",Multifamily Housing,Parking,37661.0,,,87.0,36.29999924,37.5,114.0999985,117.8000031,1719772.75,1776022.0,0.0,False,Compliant,,7,0.0,1.0,36.34269668857378,36.34269668857378,1.0,0.00025337587963060796,47.6
25907,2016,NonResidential,Other,98109.0,7,MAGNOLIA / QUEEN ANNE,47.63644,-122.34218,1.0,3,22960,0,22960,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,,,,,,98.69999695,106.5999985,153.0,162.1999969,2266983.0,2447325.5,0.0,False,Compliant,,55,0.0,1.0,98.73619337979095,98.73619337979095,1.0,0.004154181184668989,47.6
25910,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98109.0,7,MAGNOLIA / QUEEN ANNE,47.63908,-122.34228,1.0,5,61107,0,61107,"Multifamily Housing, Parking",Multifamily Housing,Parking,0.0,,,93.0,24.60000038,26.29999924,77.19999695,82.5,1479728.75,1581429.25,0.0,False,Compliant,,50,0.0,1.0,24.215372215949074,24.215372215949074,0.9845353232853846,0.00016888408856595807,47.6
25918,2016,Multifamily LR (1-4),Low-Rise Multifamily,98112.0,3,EAST,47.62155,-122.31444,1.0,4,42720,0,42720,Multifamily Housing,Multifamily Housing,,,,,67.0,32.59999847,34.79999924,102.3000031,109.3000031,1391916.0,1487670.75,0.0,False,Compliant,,32,0.0,1.0,32.58230337078652,32.58230337078652,1.0,0.00022705992509363293,47.6
25922,2016,Multifamily LR (1-4),Low-Rise Multifamily,98102.0,3,EAST,47.62119,-122.31873,1.0,3,21892,0,21892,Multifamily Housing,Multifamily Housing,,,,,100.0,21.79999924,22.20000076,41.29999924,41.59999847,477284.0938,485237.0938,0.0,False,Compliant,,107,0.0,1.0,21.80175835008222,21.80175835008222,1.0,0.0007523296181253425,47.6
25931,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98109.0,7,MAGNOLIA / QUEEN ANNE,47.63199,-122.3431,1.0,8,80705,0,80705,Multifamily Housing,Multifamily Housing,,,,,95.0,20.89999962,20.89999962,59.40000153,59.40000153,1686765.875,1686765.875,0.0,False,Compliant,,24,0.0,1.0,20.900388761538938,20.900388761538938,1.0,0.0002842450901431138,47.6
25932,2016,NonResidential,Mixed Use Property,98105.0,4,NORTHEAST,47.66816,-122.27706,1.0,1,22778,0,22778,"Medical Office, Office, Other, Restaurant, Retail Store",Retail Store,Office,12923.0,Restaurant,3720.0,,56.5,61.20000076,70.0,74.59999847,2470566.0,2675057.75,0.0,False,Compliant,,68,0.0,1.0,108.46281499692687,108.46281499692687,0.9304592150320484,0.005305997014663271,47.7
25935,2016,NonResidential,Worship Facility,98117.0,6,BALLARD,47.68517,-122.38733,1.0,2,21562,0,21562,"Pre-school/Daycare, Worship Facility",Worship Facility,Pre-school/Daycare,400.0,,,20.0,40.40000153,46.59999847,60.90000153,68.30000305,866806.0,1000251.875,0.0,False,Compliant,,60,0.0,1.0,40.20063073926352,40.20063073926352,0.9763472776180318,0.0017289676282348577,47.7
25945,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98102.0,3,EAST,47.62292,-122.32435,1.0,5,31570,0,31570,"Multifamily Housing, Swimming Pool",Multifamily Housing,Swimming Pool,0.0,,,84.0,33.79999924,34.5,92.5,97.40000153,1066775.25,1090074.375,0.0,False,Compliant,,56,0.0,1.0,33.79079030725372,33.79079030725372,1.0,0.0005350015837820716,47.6
25954,2016,NonResidential,Other,98122.0,3,CENTRAL,47.62322,-122.29006,1.0,1,25753,0,25753,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,,,,,,53.5,62.59999847,75.0,85.30000305,1378130.25,1612521.0,0.0,False,Compliant,,57,0.0,1.0,53.51338678988856,53.51338678988856,1.0,0.0024272900244631693,47.6
25956,2016,SPS-District K-12,K-12 School,98112.0,3,EAST,47.63408,-122.28483,1.0,3,38297,0,38297,K-12 School,K-12 School,,,,,85.0,48.20000076,55.59999847,84.69999695,93.80000305,1845150.625,2127889.25,0.0,True,Error - Correct Default Data,,91,0.0,1.0,48.18003042013735,48.18003042013735,1.0,0.0018064078126223987,47.6
25965,2016,NonResidential,Senior Care Community,98112.0,3,EAST,47.63429,-122.27652,1.0,16,153312,0,153312,"Parking, Senior Care Community, Worship Facility",Senior Care Community,Parking,72317.0,Worship Facility,4722.0,51.0,93.0,99.59999847,159.6000061,167.0,20628680.0,22092840.0,0.0,False,Compliant,,53,0.0,1.0,134.55359006470465,134.55359006470465,0.9692000626174077,0.005169849718221666,47.6
25967,2016,Multifamily LR (1-4),Low-Rise Multifamily,98112.0,3,EAST,47.63673,-122.27813,1.0,3,36702,0,36702,"Multifamily Housing, Parking",Multifamily Housing,Parking,9204.0,,,90.0,24.70000076,26.39999962,77.69999695,82.90000153,680062.5,726299.1875,0.0,False,Compliant,,28,0.0,1.0,18.529303580186365,18.529303580186365,0.749223475559915,0.00012914827529834886,47.6
25973,2016,Multifamily LR (1-4),Low-Rise Multifamily,98112.0,3,EAST,47.63755,-122.27654,5.0,2,46613,0,46613,Multifamily Housing,Multifamily Housing,,,,,34.0,62.0,66.80000305,136.1000061,149.3000031,2148565.0,2315267.5,0.0,False,Compliant,,94,0.0,1.0,46.09368631068586,46.09368631068586,0.7431832321455388,0.001284191105485594,47.6
25975,2016,Multifamily LR (1-4),Low-Rise Multifamily,98116.0,1,SOUTHWEST,47.57897,-122.41037,1.0,3,22982,0,22982,"Multifamily Housing, Restaurant",Multifamily Housing,Restaurant,5818.0,,,,26.39999962,26.39999962,83.0,83.0,607579.6875,607579.6875,0.0,False,Compliant,,54,0.0,1.0,26.43719813332173,26.43719813332173,0.7468453572360978,0.00018449221129579672,47.6
25976,2016,Multifamily LR (1-4),Low-Rise Multifamily,98116.0,1,SOUTHWEST,47.57845,-122.41036,1.0,3,25016,0,25016,Multifamily Housing,Multifamily Housing,,,,,86.0,22.29999924,23.70000076,69.90000153,74.5,557082.1875,593894.125,0.0,False,Compliant,,58,0.0,1.0,22.269035317396867,22.269035317396867,1.0,0.00015510073552926128,47.6
25978,2016,Multifamily LR (1-4),Low-Rise Multifamily,98116.0,1,SOUTHWEST,47.57753,-122.41031,1.0,3,26896,0,26896,Multifamily Housing,Multifamily Housing,,,,,69.0,24.0,25.0,75.30000305,78.5,645055.5,672545.3125,0.0,False,Compliant,,27,0.0,1.0,23.9833246579417,23.9833246579417,1.0,0.0001673111243307555,47.6
25992,2016,NonResidential,Mixed Use Property,98121.0,7,DOWNTOWN,47.61811,-122.33908,1.0,19,1206670,201857,1004813,"Multifamily Housing, Office, Parking, Restaurant",Office,Multifamily Housing,181047.0,Parking,177210.0,87.0,54.59999847,55.0,153.3999939,152.3999939,27684480.0,27917688.0,0.0,False,Compliant,,7,0.1672843445183853,0.8327156554816147,22.94287584840926,22.94287584840926,0.2646630810412126,0.000325930038867296,47.6
25994,2016,Multifamily LR (1-4),Low-Rise Multifamily,98112.0,3,EAST,47.62354,-122.3118,1.0,3,22234,0,22234,Multifamily Housing,Multifamily Housing,,,,,,66.69999695,74.69999695,91.90000153,100.6999969,1117658.75,1250847.0,0.0,False,Compliant,,87,0.0,1.0,50.26800170909418,50.26800170909418,0.7534856526041198,0.002305478096608797,47.6
25995,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98119.0,7,MAGNOLIA / QUEEN ANNE,47.62985,-122.35963,1.0,5,62190,0,62190,"Multifamily Housing, Parking",Multifamily Housing,Parking,22714.0,,,32.0,44.0,45.90000153,102.0,105.0999985,2520310.0,2632706.5,0.0,False,Compliant,,7,0.0,1.0,40.52596880527416,40.52596880527416,0.9215468724875382,0.0010167229458112237,47.6
25996,2016,Multifamily LR (1-4),Low-Rise Multifamily,98119.0,7,MAGNOLIA / QUEEN ANNE,47.62689,-122.35981,1.0,4,26472,0,26472,Multifamily Housing,Multifamily Housing,,,,,61.0,20.5,22.70000076,64.30000305,71.19999695,541950.875,599879.125,0.0,False,Compliant,,37,0.0,1.0,20.472607849803566,20.472607849803566,1.0,0.000142792384406165,47.6
25997,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62576,-122.35183,0.0,5,92342,0,92342,"Multifamily Housing, Parking",Multifamily Housing,Parking,38940.0,,,25.0,45.0,46.5,112.3000031,113.9000015,4155007.75,4289952.5,0.0,False,Compliant,,23,0.0,1.0,44.99586049684867,44.99586049684867,1.0,0.0009529791427519439,47.6
26002,2016,NonResidential,Worship Facility,98118.0,2,SOUTHEAST,47.53857,-122.28026,1.0,1,24200,0,24200,"Parking, Worship Facility",Worship Facility,Parking,0.0,,,73.0,34.20000076,37.20000076,76.09999847,79.40000153,826488.6875,900697.125,0.0,False,Compliant,,48,0.0,1.0,34.15242510330579,34.15242510330579,1.0,0.000924793388429752,47.5
26004,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98122.0,3,EAST,47.61735,-122.3231,1.0,5,33274,0,33274,"Multifamily Housing, Parking",Multifamily Housing,Parking,12344.0,,,96.0,41.0,42.5,94.80000305,98.5,1113457.75,1155989.75,0.0,False,Compliant,,18,0.0,1.0,33.46329716896075,33.46329716896075,0.816854000120214,0.000842700006010699,47.6
26007,2016,Multifamily LR (1-4),Low-Rise Multifamily,98107.0,3,EAST,47.6169,-122.32262,1.0,2,31457,0,31457,"Multifamily Housing, Parking",Multifamily Housing,Parking,0.0,,,81.0,58.90000153,64.40000153,87.5,93.19999695,1241410.5,1356273.625,0.0,False,Compliant,,68,0.0,1.0,39.4637282639794,39.4637282639794,0.6698985917283912,0.0017172648377149762,47.6
26008,2016,Multifamily LR (1-4),Low-Rise Multifamily,98122.0,3,EAST,47.61619,-122.32309,1.0,4,26246,0,26246,Multifamily Housing,Multifamily Housing,,,,,60.0,72.09999847,81.59999847,94.80000305,104.8000031,1893293.125,2141038.75,0.0,False,Compliant,,99,0.0,1.0,72.13644460108208,72.13644460108208,1.0,0.003409662424750438,47.6
26013,2016,Multifamily LR (1-4),Low-Rise Multifamily,98109.0,7,MAGNOLIA / QUEEN ANNE,47.63701,-122.34218,1.0,4,32615,0,32615,"Multifamily Housing, Parking",Multifamily Housing,Parking,3262.0,,,92.0,18.70000076,20.10000038,58.59999847,63.09999847,548201.5,590186.8125,0.0,False,Compliant,,55,0.0,1.0,16.808263069139965,16.808263069139965,0.8999846696305381,0.0001171240226889468,47.6
26017,2016,NonResidential,Residence Hall,98109.0,7,MAGNOLIA / QUEEN ANNE,47.63651,-122.34418,1.0,4,23513,2211,21302,"Office, Parking, Residence Hall/Dormitory, Restaurant, Social/Meeting Hall",Residence Hall/Dormitory,Office,2600.0,Social/Meeting Hall,1800.0,,81.69999695,83.5,176.5,182.0,1740568.25,1778251.875,0.0,False,Compliant,,35,0.09403308807893505,0.9059669119210649,74.02578360906732,74.02578360906732,0.646450899502403,0.002117551992514779,47.6
26019,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98126.0,1,SOUTHWEST,47.56486,-122.37284,1.0,6,25800,0,25800,"Multifamily Housing, Parking",Multifamily Housing,Parking,2550.0,,,90.0,24.0,25.39999962,75.30000305,79.80000305,618670.875,655424.125,0.0,False,Compliant,,14,0.0,1.0,23.979491279069766,23.979491279069766,1.0,0.00016705426356589145,47.6
26023,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98103.0,5,NORTHWEST,47.69395,-122.3549,1.0,5,82514,0,82514,Multifamily Housing,Multifamily Housing,,,,,85.0,25.5,26.89999962,64.59999847,67.09999847,2105912.75,2218743.0,0.0,False,Compliant,,18,0.0,1.0,25.521884165111373,25.521884165111373,1.0,0.0005202753472138062,47.7
26024,2016,Multifamily LR (1-4),Low-Rise Multifamily,98119.0,7,MAGNOLIA / QUEEN ANNE,47.64353,-122.37438,1.0,3,22202,0,22202,Multifamily Housing,Multifamily Housing,,,,,80.0,23.5,25.20000076,73.69999695,79.19999695,521341.9063,560216.3125,0.0,False,Compliant,,39,0.0,1.0,23.48175417980362,23.48175417980362,1.0,0.00016349878389334294,47.6
26025,2016,Multifamily LR (1-4),Low-Rise Multifamily,98136.0,1,SOUTHWEST,47.54095,-122.38678,1.0,4,71280,0,71280,Multifamily Housing,Multifamily Housing,,,,,54.0,34.0,35.70000076,106.6999969,112.1999969,1656025.625,1741839.75,0.0,False,Compliant,,27,0.0,1.0,23.23268273007856,23.23268273007856,0.684006734006734,0.00016189674523007854,47.5
26026,2016,Multifamily LR (1-4),Low-Rise Multifamily,98106.0,1,DELRIDGE,47.52451,-122.36424,1.0,3,35122,0,35122,Multifamily Housing,,,,,,43.0,29.20000076,31.79999924,91.59999847,99.80000305,936584.375,1020896.0,0.0,False,Compliant,,35,0.0,1.0,26.6666014179147,26.6666014179147,,0.00018592335288423212,47.5
26037,2016,Multifamily LR (1-4),Low-Rise Multifamily,98106.0,1,DELRIDGE,47.51897,-122.35561,1.0,3,24259,0,24259,"Multifamily Housing, Office",Multifamily Housing,Office,1911.0,,,,22.60000038,23.60000038,70.80000305,74.19999695,547084.375,572889.125,0.0,False,Compliant,,50,0.0,1.0,22.551810668205615,22.551810668205615,0.9212251123294447,0.00015705511356609917,47.5
26040,2016,NonResidential,Self-Storage Facility,98126.0,1,DELRIDGE,47.56785,-122.37039,1.0,3,66610,0,66610,Self-Storage Facility,Self-Storage Facility,,,,,,9.600000381,11.10000038,20.39999962,22.0,640377.0,742571.5,0.0,False,Compliant,,22,0.0,1.0,9.61382675273983,9.61382675273983,1.0016514036931392,0.00028239003152679776,47.6
26233,2016,NonResidential,Other,98134.0,2,GREATER DUWAMISH,47.56774,-122.33289,1.0,1,36000,0,36000,"Office, Other",Other,Office,1400.0,,,,103.0,108.0,280.7000122,286.0,3646053.75,3823703.75,0.0,False,Compliant,,66,0.0,1.0,101.27927083333333,101.27927083333333,0.9444444444444444,0.0016330555555555556,47.6
26052,2016,Multifamily LR (1-4),Low-Rise Multifamily,98102.0,3,EAST,47.62016,-122.32514,1.0,3,22160,0,22160,Multifamily Housing,Multifamily Housing,,,,,93.0,29.79999924,31.60000038,64.59999847,69.19999695,659710.6875,699163.8125,0.0,True,Error - Correct Default Data,,99,0.0,1.0,29.77033788357401,29.77033788357401,1.0,0.000845216606498195,47.6
26053,2016,Multifamily LR (1-4),Low-Rise Multifamily,98102.0,3,EAST,47.61983,-122.32434,1.0,3,24650,0,24650,Multifamily Housing,Multifamily Housing,,,,,89.0,39.29999924,42.09999847,82.19999695,89.30000305,969682.8125,1038489.875,0.0,False,Compliant,,93,0.0,1.0,39.33804513184584,39.33804513184584,1.0,0.0011853955375253549,47.6
26056,2016,Multifamily LR (1-4),Low-Rise Multifamily,98122.0,3,EAST,47.6186,-122.32514,1.0,3,30040,0,30040,Multifamily Housing,Multifamily Housing,,,,,89.0,46.59999847,50.70000076,70.59999847,75.69999695,1400962.25,1523091.0,0.0,False,Compliant,,102,0.0,1.0,46.63655958721704,46.63655958721704,1.0,0.002,47.6
26061,2016,Multifamily LR (1-4),Low-Rise Multifamily,98102.0,3,EAST,47.62175,-122.32376,1.0,3,36885,0,36885,"Multifamily Housing, Parking",Multifamily Housing,Parking,9438.0,,,92.0,28.5,30.70000076,89.5,96.30000305,782483.125,841954.1875,0.0,False,Compliant,,26,0.0,1.0,21.214128371966925,21.214128371966925,0.7441236274908499,0.00014775654059915957,47.6
26064,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98102.0,3,EAST,47.62276,-122.32378,1.0,5,49649,0,49649,"Multifamily Housing, Parking",Multifamily Housing,Parking,16896.0,,,96.0,25.10000038,25.79999924,78.90000153,81.19999695,823346.0,846584.6875,0.0,False,Compliant,,16,0.0,1.0,16.583335011782715,16.583335011782715,0.659691031037886,0.00011561159338556668,47.6
26075,2016,Multifamily LR (1-4),Low-Rise Multifamily,98122.0,3,EAST,47.618,-122.32558,1.0,3,28094,0,28094,Multifamily Housing,Multifamily Housing,,,,,63.0,32.90000153,35.40000153,103.4000015,111.1999969,924963.875,994694.1875,0.0,False,Compliant,,61,0.0,1.0,32.92389389193422,32.92389389193422,1.0,0.0002295863885527159,47.6
26076,2016,Multifamily LR (1-4),Low-Rise Multifamily,98122.0,3,EAST,47.61827,-122.32359,1.0,4,22795,0,22795,Multifamily Housing,Multifamily Housing,,,,,92.0,47.5,51.40000153,68.59999847,72.59999847,1083467.125,1170843.25,0.0,False,Compliant,,89,0.0,1.0,47.53091138407545,47.53091138407545,1.0,0.0021127440228120202,47.6
26080,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98109.0,7,LAKE UNION,47.62245,-122.33146,1.0,7,289076,0,289076,"Multifamily Housing, Parking",Multifamily Housing,Parking,97744.0,,,98.0,23.0,23.89999962,71.40000153,74.19999695,4545148.0,4726117.5,0.0,False,Compliant,,3,0.0,1.0,15.723020935670895,15.723020935670895,0.6838616834327305,0.00012232077377575447,47.6
26089,2016,Multifamily LR (1-4),Low-Rise Multifamily,98133.0,5,NORTHWEST,47.71539,-122.35509,1.0,3,32962,0,32962,"Multifamily Housing, Parking",Multifamily Housing,Parking,6021.0,,,83.0,26.60000038,28.10000038,83.59999847,88.40000153,717197.8125,758176.375,0.0,False,Compliant,,29,0.0,1.0,21.75832208300467,21.75832208300467,0.8173351131606091,0.0001516898246465627,47.7
26095,2016,Multifamily LR (1-4),Low-Rise Multifamily,98133.0,5,NORTHWEST,47.71298,-122.35517,1.0,3,21996,0,21996,"Multifamily Housing, Parking",Multifamily Housing,Parking,3632.0,,,,32.0,34.0,100.3000031,106.9000015,586827.5,625011.1875,0.0,False,Compliant,,47,0.0,1.0,26.678827968721585,26.678827968721585,0.8348790689216221,0.00018594289870885614,47.7
26098,2016,NonResidential,K-12 School,98133.0,5,NORTHWEST,47.71387,-122.3535,1.0,2,23222,0,23222,K-12 School,K-12 School,,,,,62.0,81.30000305,88.80000305,114.6999969,123.6999969,1219863.125,1331981.25,0.0,False,Compliant,,78,0.0,1.0,52.530493712858494,52.530493712858494,0.6461975712686245,0.0023710274739471193,47.7
26100,2016,Multifamily LR (1-4),Low-Rise Multifamily,98133.0,5,NORTHWEST,47.71919,-122.35508,1.0,3,63590,0,63590,"Multifamily Housing, Parking",Multifamily Housing,Parking,14457.0,,,70.0,25.79999924,26.60000038,80.90000153,83.59999847,1265657.25,1307978.375,0.0,False,Compliant,,21,0.0,1.0,19.903400691932696,19.903400691932696,0.7726529328510772,0.00013870105362478378,47.7
26106,2016,Multifamily LR (1-4),Low-Rise Multifamily,98133.0,5,NORTHWEST,47.70455,-122.34681,1.0,3,23346,0,23346,Multifamily Housing,Multifamily Housing,,,,,53.0,39.40000153,40.59999847,123.5999985,127.5999985,919048.6875,948550.125,0.0,False,Compliant,,30,0.0,1.0,39.366430544847084,39.366430544847084,1.0,0.0002745652360147349,47.7
26116,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98122.0,3,EAST,47.61465,-122.32552,1.0,5,27320,0,27320,Multifamily Housing,Multifamily Housing,,,,,60.0,28.5,31.10000038,89.59999847,97.59999847,779204.875,848885.6875,0.0,True,Error - Correct Default Data,,108,0.0,1.0,28.521408308931186,28.521408308931186,1.0,0.0001987554904831625,47.6
